text,is_rumor,user.handle,topic,label,cleaned_tweet,word_count
"Hostage situation ongoing in Sydney business district.

LIVE: http://t.co/j1ljDbazOw
UPDATES: http://t.co/PD7pVfU9pQ http://t.co/KHoDrDWaeV",1,ABC,sydneysiege,rumour,Hostage situation ongoing in Sydney business district. LIVE UPDATES,9
The media need to take a step back and realize this is people's lives not a Kardashian wedding.  #sydneysiege,0,ZohaibTarar,sydneysiege,not_rumour,The media need to take a step back and realize this is people's lives not a Kardashian wedding. sydneysiege,19
Reports the #SydneySiege gunman wants to speak to Tony Abbott. http://t.co/HNY7NGZa9F http://t.co/wvVGxDFIYh,1,australian,sydneysiege,rumour,Reports the SydneySiege gunman wants to speak to Tony Abbott.,10
Australians respond to racism by telling #Muslim community #illridewithyou. #sydneysiege #MartinPlace,0,ABCReligion,sydneysiege,not_rumour,Australians respond to racism by telling Muslim community illridewithyou. sydneysiege MartinPlace,11
Channel 9 now showing footage of 9/11. You've gotta gotta gotta be kidding me. #sydneysiege,0,jennineak,sydneysiege,not_rumour,Channel 9 now showing footage of 9 11. You've gotta gotta gotta be kidding me. sydneysiege,16
"The #SydneySiege perpetrators target all citizens, irrespective of their faith. So please cut it out with the anti-Muslim bigotry on Twitter",0,_amroali,sydneysiege,not_rumour,"The SydneySiege perpetrators target all citizens, irrespective of their faith. So please cut it out with the anti-Muslim bigotry on Twitter",21
Five people have now escaped the #Lindt cafe. Two female hostages ran out just moments ago. #sydneysiege http://t.co/s2xapyaX05,1,7NewsSydney,sydneysiege,rumour,Five people have now escaped the Lindt cafe. Two female hostages ran out just moments ago. sydneysiege,17
"And I'm now officially done with @Uber, which is price gouging during AU hostage crisis. What sad sorry clowns. http://t.co/OTwTz3E8UM",1,sethmnookin,sydneysiege,rumour,"And I'm now officially done with , which is price gouging during AU hostage crisis. What sad sorry clowns.",19
FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/MOy8zCHp5a,1,TheAnonMessage,sydneysiege,rumour,FIRST PHOTOS Hostage pressed against a window. SydneySiege,8
Hostage taker in Sydney cafe siege named by police as Iranian refugee Haron Monis - @ReutersIndia http://t.co/sTL36g9TzG,1,BreakingNews,sydneysiege,rumour,Hostage taker in Sydney cafe siege named by police as Iranian refugee Haron Monis -,15
"BREAKING: Gunman takes hostages in cafe in Martin Place, Sydney  http://t.co/vj8G6m6VYs",1,DailyMailAU,sydneysiege,rumour,"BREAKING Gunman takes hostages in cafe in Martin Place, Sydney",10
"Security forces storm Sydney cafe where hostages held, gunman identified as Man Haron Monis: http://t.co/fOqqI5UpsO http://t.co/nlVYwmOpGJ",0,Reuters,sydneysiege,not_rumour,"Security forces storm Sydney cafe where hostages held, gunman identified as Man Haron Monis",14
"RT @martydownunder: If the black flag seems familiar, it's because it was also flying during Gaza protests in Sydney http://t.co/grOVcRJLes",0,OrenKessler,sydneysiege,not_rumour,"If the black flag seems familiar, it's because it was also flying during Gaza protests in Sydney",17
"Hearing about the hostage situation in Sydney, I hope everything calms soon, and no one is harmed",1,Ashton5SOS,sydneysiege,rumour,"Hearing about the hostage situation in Sydney, I hope everything calms soon, and no one is harmed",17
Dozens of heavily armed police have surrounded the cafe in Sydney's Martin Place. #sydneysiege http://t.co/7NdqPYhwcY http://t.co/wMS99GGwE1,0,abcnews,sydneysiege,not_rumour,Dozens of heavily armed police have surrounded the cafe in Sydney's Martin Place. sydneysiege,14
"hope they'll be safe. I'm at the opposite of the world but I'll pray for you, Sydney #illridewithyou #PrayForSydney http://t.co/VEcdVkGnRP",0,irwinsmyfav,sydneysiege,not_rumour,"hope they'll be safe. I'm at the opposite of the world but I'll pray for you, Sydney illridewithyou PrayForSydney",19
"The 500,000+ Muslim-Australians are also victims and targets of todays attack.   #sydneysiege",0,KhaledBeydoun,sydneysiege,not_rumour,"The 500,000 Muslim-Australians are also victims and targets of todays attack. sydneysiege",12
#BREAKING: A sixth hostage has escaped from the café in #MartinPl. #SydneySiege #9News,1,9NewsAUS,sydneysiege,rumour,BREAKING A sixth hostage has escaped from the caf in MartinPl. SydneySiege 9News,13
"As reports come in from Sydney, remember that news outlets will get things things wrong. http://t.co/d5Mq0NkswF http://t.co/9QaOK3UksY",0,onthemedia,sydneysiege,not_rumour,"As reports come in from Sydney, remember that news outlets will get things things wrong.",15
The #illridewithyou hashtag is taking off in support of Muslims riding on Sydney transport and it's beautiful:  http://t.co/dD5NOQ87r6,0,2DayFM,sydneysiege,not_rumour,The illridewithyou hashtag is taking off in support of Muslims riding on Sydney transport and it's beautiful,17
I'll say it again: One trained patron in Sydney chocolate shop with a concealed weapon may have prevented this. But that's illegal there.,0,Talkmaster,sydneysiege,not_rumour,I'll say it again One trained patron in Sydney chocolate shop with a concealed weapon may have prevented this. But that's illegal there.,23
"RT @aus_jewishnews  #sydneysiege continues, three faiths come together to pray for peace, Lakemba mosque. @Mo_Taha1 http://t.co/mhhGWAQ2vU",0,MozartMalik,sydneysiege,not_rumour,"sydneysiege continues, three faiths come together to pray for peace, Lakemba mosque.",12
POLICE MOVE IN: Police confirm live ammunition used in Martin Place #sydneysiege,1,7NewsSydney,sydneysiege,rumour,POLICE MOVE IN Police confirm live ammunition used in Martin Place sydneysiege,12
"A gutless prick with a gun is trying to provoke the worst in us. Instead, he's inspired the best in us. I love you, Sydney. #illridewithyou",0,AlexBrown77,sydneysiege,not_rumour,"A gutless prick with a gun is trying to provoke the worst in us. Instead, he's inspired the best in us. I love you, Sydney. illridewithyou",26
The truth is the Sydney man holding Hostages is not just putting the people in the cafe in danger but the Whole Ummah in Australia &amp; Outside,0,GuiltyMuslim,sydneysiege,not_rumour,The truth is the Sydney man holding Hostages is not just putting the people in the cafe in danger but the Whole Ummah in Australia amp Outside,27
Footage shows three men fleeing #sydneysiege building http://t.co/UxcrhFcL61 http://t.co/boGVVouqKa,1,BBCWorld,sydneysiege,rumour,Footage shows three men fleeing sydneysiege building,7
At least five people have been released or escaped from a Sydney cafe where an armed man is holding hostages: http://t.co/b0e9piKyqm,1,Reuters,sydneysiege,rumour,At least five people have been released or escaped from a Sydney cafe where an armed man is holding hostages,20
"#sydneysiege We sit in the reality of grief, shock and unknowing. For this moment that is enough. http://t.co/bnUK0ZFvJt",0,FrBower,sydneysiege,not_rumour,"sydneysiege We sit in the reality of grief, shock and unknowing. For this moment that is enough.",17
These hostages' faces say so much http://t.co/FkqkWrumfZ #sydneysiege http://t.co/alk2z0Lsgj,1,theheraldsun,sydneysiege,rumour,These hostages' faces say so much sydneysiege,7
Thousands tweet declaring their solidarity with Muslims #IllRideWithYou #sydneysiege http://t.co/4REoJBzPxD http://t.co/zAQvgvzF9G,0,Independent,sydneysiege,not_rumour,Thousands tweet declaring their solidarity with Muslims IllRideWithYou sydneysiege,9
"#SydneySiege:

Prayers for the wounded hostages.",0,AdamBaldwin,sydneysiege,not_rumour,SydneySiege Prayers for the wounded hostages.,6
BREAKING: Hostages are running out of the cafe #sydneysiege,1,newscomauHQ,sydneysiege,rumour,BREAKING Hostages are running out of the cafe sydneysiege,9
"#SYDNEYSIEGE OVER, police confirm. Reports hostage-taker is down http://t.co/kJdiVv0nB9 http://t.co/vuZivnylRv",1,RT_com,sydneysiege,rumour,"SYDNEYSIEGE OVER, police confirm. Reports hostage-taker is down",8
Geoblock lifted on #ABCNews24. Streaming coverage of the Martin Place siege in Sydney here  http://t.co/HvQuvP4SIb.,1,mscott,sydneysiege,rumour,Geoblock lifted on ABCNews24. Streaming coverage of the Martin Place siege in Sydney here,14
"Reports police have now identified the hostage taker at #SydneySiege. Five hostages have escaped, 15 people are believed still being held.",1,Lisa_Wilkinson,sydneysiege,rumour,"Reports police have now identified the hostage taker at SydneySiege. Five hostages have escaped, 15 people are believed still being held.",21
Now I've sent it all… father has brought his two young girls to pose and take pictures at hostage scene #sydneysiege http://t.co/s5tCMK5SO9,0,MarkDiStef,sydneysiege,not_rumour,Now I've sent it all father has brought his two young girls to pose and take pictures at hostage scene sydneysiege,21
"As the #sydneysiege continues, three faiths come together to pray for peace at Lakemba mosque. Photo: @Mo_Taha1 http://t.co/aQzMFlZOTl",0,aus_jewishnews,sydneysiege,not_rumour,"As the sydneysiege continues, three faiths come together to pray for peace at Lakemba mosque. Photo",16
"Press Council confirms ""at least one"" complaint against Daily Telegraph #sydneysiege special http://t.co/sHUmAo0ag1 http://t.co/btzeuj3k0m",0,adnh103,sydneysiege,not_rumour,"Press Council confirms ""at least one"" complaint against Daily Telegraph sydneysiege special",12
people are being held hostage and the fact that there are people who'd rather celebrate how 5sos aren't in sydney honestly disgusts me,0,cuteladlrh,sydneysiege,not_rumour,people are being held hostage and the fact that there are people who'd rather celebrate how 5sos aren't in sydney honestly disgusts me,23
Police are requesting that no photos of the Lindt cafe siege are shared on social media #MartinPlaceSiege #SydneySiege #MartinPlace,0,Cybermum_AU,sydneysiege,not_rumour,Police are requesting that no photos of the Lindt cafe siege are shared on social media MartinPlaceSiege SydneySiege MartinPlace,19
So #sydneysiege is just the beginning. Terrorist sympathetic group is running campaign in support of Mehdi Masroor. http://t.co/BYCVm2DYzC,0,ivivekbansal,sydneysiege,not_rumour,So sydneysiege is just the beginning. Terrorist sympathetic group is running campaign in support of Mehdi Masroor.,17
"The Sydney Harbour Bridge is NOT closed. There was an accident on the Cahill Expressway, unrelated to the #SydneySiege.",0,smh,sydneysiege,not_rumour,"The Sydney Harbour Bridge is NOT closed. There was an accident on the Cahill Expressway, unrelated to the SydneySiege.",19
"As we lay down our head in the safety of our homes tonight,countless hostages face an uncertain night. Our thoughts are with U #sydneysiege",0,MariamVeiszadeh,sydneysiege,not_rumour,"As we lay down our head in the safety of our homes tonight,countless hostages face an uncertain night. Our thoughts are with U sydneysiege",24
"To people taking selfies at #SydneySiege, When you return home, look at your selfie &amp; see what an unconscious, blithering idiot looks like.",0,activist360,sydneysiege,not_rumour,"To people taking selfies at SydneySiege, When you return home, look at your selfie amp see what an unconscious, blithering idiot looks like.",23
It's a shame that Australians gave up all their guns on orders of the government. Now only ISIS lunatics are armed. #sydneysiege,0,PrisonPlanet,sydneysiege,not_rumour,It's a shame that Australians gave up all their guns on orders of the government. Now only ISIS lunatics are armed. sydneysiege,22
LIVE: Police operation underway at Sydney's #MartinPlace; train station also shut http://t.co/YYXZGAVclP http://t.co/5IPTUT3Iih,0,BBCNewsAus,sydneysiege,not_rumour,LIVE Police operation underway at Sydney's MartinPlace train station also shut,11
Islamic terrorist attack in Sydney. Hostages holding up a black flag with the Islamic creed on it. #SydneySiege http://t.co/8NE4o0coQ6,1,ivivekbansal,sydneysiege,rumour,Islamic terrorist attack in Sydney. Hostages holding up a black flag with the Islamic creed on it. SydneySiege,18
My thoughts are with all the Muslim Australians having to deal with the Islamaphobia around the #sydneysiege promoted by media etc,0,missyjack,sydneysiege,not_rumour,My thoughts are with all the Muslim Australians having to deal with the Islamaphobia around the sydneysiege promoted by media etc,21
"Call it extremism. Call it hatred. But don't call it ""Islam"". Don't slander a beautiful faith. And I say that as a Christian. #sydneysiege",0,cmclymer,sydneysiege,not_rumour,"Call it extremism. Call it hatred. But don't call it ""Islam"". Don't slander a beautiful faith. And I say that as a Christian. sydneysiege",24
My thoughts go out to the people of Sydney.,0,Caspar_Lee,sydneysiege,not_rumour,My thoughts go out to the people of Sydney.,9
"Praying for #Sydney. These crazies have no idea what Islam is, yet have the hubris to “act in the name of” it. Despicable.",0,AbdelRahmanM,sydneysiege,not_rumour,"Praying for Sydney. These crazies have no idea what Islam is, yet have the hubris to act in the name of it. Despicable.",23
Siege at Sydney's Martin Place has now been underway for an hour. Hostages remain inside. http://t.co/mmOH7zakyB http://t.co/VAghE9YLm3,1,australian,sydneysiege,rumour,Siege at Sydney's Martin Place has now been underway for an hour. Hostages remain inside.,15
"Australians say ""i'll ride with you,"" showing solidarity with Muslims amid the Sydney siege http://t.co/7XDd3YbIO4 http://t.co/J0mJHR3DE5",0,WSJ,sydneysiege,not_rumour,"Australians say ""i'll ride with you,"" showing solidarity with Muslims amid the Sydney siege",14
"In Australia, Sydney siege tests delicate truce with Muslim community, by @DanielStacey http://t.co/XqqMj120zX http://t.co/icC0OJfmDI",0,SofiaMcFarland,sydneysiege,not_rumour,"In Australia, Sydney siege tests delicate truce with Muslim community, by",11
#US consulate reportedly evacuated amid #Sydneysiege hostage situation http://t.co/1ZlzKDjvSf #martinplace http://t.co/usVgXibdKO,1,RT_com,sydneysiege,rumour,US consulate reportedly evacuated amid Sydneysiege hostage situation martinplace,9
"Morning 'concerned' Narendra Modi tweeted about Sydney Siege. Evening about his campaign. Blast in Manipur, 1 Dead, not worth a mention",0,Joydas,sydneysiege,not_rumour,"Morning 'concerned' Narendra Modi tweeted about Sydney Siege. Evening about his campaign. Blast in Manipur, 1 Dead, not worth a mention",21
"Latest footage from #sydneysiege shows security forces throwing objects into the cafe http://t.co/HdTPHSMjUQ
https://t.co/2pu3pWqHhz",0,itvnews,sydneysiege,not_rumour,Latest footage from sydneysiege shows security forces throwing objects into the cafe,12
Can confirm that several media outlets know the name and background of the hostage taker. Holding off publication. #sydneysiege,1,MarkDiStef,sydneysiege,rumour,Can confirm that several media outlets know the name and background of the hostage taker. Holding off publication. sydneysiege,19
To the people taking 'selfies' and getting drunk whilst watching the #SydneySiege - as if it's a spectator sport - you dickheads,0,TomChadwickFox,sydneysiege,not_rumour,To the people taking 'selfies' and getting drunk whilst watching the SydneySiege - as if it's a spectator sport - you dickheads,22
Hey Hillary R U home empathizing with these scumbags! I want a leader who will wipe them off the planet! #sydneysiege http://t.co/ulXUdng7WC,0,AmyMek,sydneysiege,not_rumour,Hey Hillary R U home empathizing with these scumbags! I want a leader who will wipe them off the planet! sydneysiege,21
"-1,570,000,000 Muslims in the World
-500,000 Muslims in Australia
-1 terrorist in #SydneyCafe

Don't stereotype

#sydneysiege #PrayForSydney",0,KhaledBeydoun,sydneysiege,not_rumour,"-1,570,000,000 Muslims in the World -500,000 Muslims in Australia -1 terrorist in SydneyCafe Don't stereotype sydneysiege PrayForSydney",17
"#NSW police have asked us, and others, not to broadcast demands from the #lindtcafe gunman. We will comply. I will have more to say at 7.30",0,hughriminton,sydneysiege,not_rumour,"NSW police have asked us, and others, not to broadcast demands from the lindtcafe gunman. We will comply. I will have more to say at 7.30",26
#BREAKING: The man at the centre of the #sydneysiege has been named as Man Haron Monis #ABCNews24,1,ABCNews24,sydneysiege,rumour,BREAKING The man at the centre of the sydneysiege has been named as Man Haron Monis ABCNews24,17
"Police: Operation dealing with ""armed incident"" in Sydney's Martin Place; people nearby urged to shelter in place - http://t.co/iqgdmiCDNh",1,ABC,sydneysiege,rumour,"Police Operation dealing with ""armed incident"" in Sydney's Martin Place people nearby urged to shelter in place -",18
A bomb detection robot has entered the #MartinPl café. #SydneySiege #9News,1,9NewsAUS,sydneysiege,rumour,A bomb detection robot has entered the MartinPl caf. SydneySiege 9News,11
"UPDATE: Australian PM Abbott: Police dealing with ""reported hostage-taking incident"" in Sydney's business district - http://t.co/iqgdmiCDNh",1,ABC,sydneysiege,rumour,"UPDATE Australian PM Abbott Police dealing with ""reported hostage-taking incident"" in Sydney's business district -",15
Thousands tweet declaring their solidarity with Muslims.. #IllRideWithYou #sydneysiege http://t.co/Lq0VjkWreY http://t.co/QJkzmNP26n,0,Independent,sydneysiege,not_rumour,Thousands tweet declaring their solidarity with Muslims.. IllRideWithYou sydneysiege,9
"""Police urge the media to be responsible in their reporting"", so the Daily Tele produced this. #SydneySiege http://t.co/AqlHDXUXAF",0,denhamsadler,sydneysiege,not_rumour,"""Police urge the media to be responsible in their reporting"", so the Daily Tele produced this. SydneySiege",17
PM Abbott: Our thoughts and prayers must above all go out to the individuals that are caught up in this. #SydneySiege,0,australian,sydneysiege,not_rumour,PM Abbott Our thoughts and prayers must above all go out to the individuals that are caught up in this. SydneySiege,21
BREAKING PHOTO Appears To Show #SydneySiege Suspect --MORE HERE: http://t.co/wTO5RzOWe0 http://t.co/2vvAXlVLzb,1,Breaking911,sydneysiege,rumour,BREAKING PHOTO Appears To Show SydneySiege Suspect --MORE HERE,9
Hostage falls into policeman’s arms after being released http://t.co/csL4lAPffR #SydneySiege http://t.co/jfF7hivmol,1,DailyMailAU,sydneysiege,rumour,Hostage falls into policemans arms after being released SydneySiege,9
"If you are ignorant, this is the most important thing you will see today.

#sydneysiege http://t.co/x1kEe8RBkq",0,DennisCricket_,sydneysiege,not_rumour,"If you are ignorant, this is the most important thing you will see today. sydneysiege",15
#BREAKING: Police have confirmed Sydney hostage taking is over. #Sydneysiege,0,CTVNews,sydneysiege,not_rumour,BREAKING Police have confirmed Sydney hostage taking is over. Sydneysiege,10
Reports are coming in of a hostage situation at a cafe in the Australian city of Sydney http://t.co/4qJHS5Gabq,1,BBCBreaking,sydneysiege,rumour,Reports are coming in of a hostage situation at a cafe in the Australian city of Sydney,17
Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8,1,RT_com,sydneysiege,rumour,Approximately 50 hostages may be held captive at Lindt caf local reports sydneysiege,13
Just found an explanation of the #illridewithyou hashtag that has came from the Sydney hostage situation- very moving http://t.co/St4BAEcqP0,0,rolandscahill,sydneysiege,not_rumour,Just found an explanation of the illridewithyou hashtag that has came from the Sydney hostage situation- very moving,18
"This is flag currently held in Sydney window, a garden-variety Islamist flag. Therefore, doesn’t tell us anything yet http://t.co/DgC6wIsE47",1,azelin,sydneysiege,rumour,"This is flag currently held in Sydney window, a garden-variety Islamist flag. Therefore, doesnt tell us anything yet",18
"Lindt Australia CEO says probably about 10 staff, 30 customers in Sydney cafe at time of siege  @SkyBusiness #sydneysiege (@liztilley84)",1,SkyNewsAust,sydneysiege,rumour,"Lindt Australia CEO says probably about 10 staff, 30 customers in Sydney cafe at time of siege sydneysiege",18
"JUST IN: Two gunmen, dozen hostages inside cafe in Sydney, Australia. ISIS flags remain on display. - @KristyMayr7 http://t.co/p4GyCRobSa",1,MajorNews911,sydneysiege,rumour,"JUST IN Two gunmen, dozen hostages inside cafe in Sydney, Australia. ISIS flags remain on display. -",17
Ongoing hostage situation in Sydney café. #sydneyseige  Australian PM convenes National Security Committee of cabinet http://t.co/KDp8R6wdOm,1,BBCBreaking,sydneysiege,rumour,Ongoing hostage situation in Sydney caf. sydneyseige Australian PM convenes National Security Committee of cabinet,15
"I stand in solidarity with Muslim Australians &amp; condemn anyone who uses this as an excuse for Islamaphobia. 

#sydneysiege #MartinPlace",0,Kon__K,sydneysiege,not_rumour,I stand in solidarity with Muslim Australians amp condemn anyone who uses this as an excuse for Islamaphobia. sydneysiege MartinPlace,20
Thousands tweet declaring their solidarity with Muslims... #IllRideWithYou #sydneysiege http://t.co/Lq0VjkWreY http://t.co/DRsCNjqt4y,0,Independent,sydneysiege,not_rumour,Thousands tweet declaring their solidarity with Muslims... IllRideWithYou sydneysiege,9
"Sadly, at this stage, there are two confirmed deaths from what is described as cardiac arrest. Incredibly sad. #SydneySiege",1,PoliceAU,sydneysiege,rumour,"Sadly, at this stage, there are two confirmed deaths from what is described as cardiac arrest. Incredibly sad. SydneySiege",19
"BREAKING  @SkyBusiness: @campricenews: ""At least 1 pol officer injured/4 hostages taken away on stretchers"" #sydneysiege (@carsonscottLIVE)",1,SkyNewsAust,sydneysiege,rumour,"BREAKING ""At least 1 pol officer injured 4 hostages taken away on stretchers"" sydneysiege",14
LIVE: @9NewsAUS coverage of ongoing hostage situation in Sydney's business district: http://t.co/ntlKVOgGWE http://t.co/leHfgNvMgQ,1,ABCNewsLive,sydneysiege,rumour,LIVE coverage of ongoing hostage situation in Sydney's business district,10
Praying for the people kept hostage in Lindt cafe Sydney 🙏,0,bubzbeauty,sydneysiege,not_rumour,Praying for the people kept hostage in Lindt cafe Sydney,10
"Breaking News - no new development on #sydneysiege. 
We go live to the scene.
Reporter, what can you tell us?
Nothing.

More soon.",0,GeoffHutchison,sydneysiege,not_rumour,"Breaking News - no new development on sydneysiege. We go live to the scene. Reporter, what can you tell us? Nothing. More soon.",23
