text,is_rumor,user.handle,topic,label,cleaned_tweet,word_count
BREAKING: #SydneySiege gunman identified as local resident Man Monis - reports http://t.co/m51P8dUPhB,1,RT_com,sydneysiege,rumour,BREAKING SydneySiege gunman identified as local resident Man Monis - reports,11
Heartbreaking photo shows fallen soldier Nathan Cirillo just moments before shooting http://t.co/MbS4rd45iV http://t.co/uc0jNXoN0b,1,HuffPostCanada,ottawashooting,rumour,Heartbreaking photo shows fallen soldier Nathan Cirillo just moments before shooting,11
"To everyone in Ottawa, please stay safe. #PrayForOttawa from #Indonesia",0,DickyFirmanzyah,ottawashooting,not_rumour,"To everyone in Ottawa, please stay safe. PrayForOttawa from Indonesia",10
"The right to mock &amp; criticise religion is a key tenet of a free and democratic society, whether it be Islam or Christianity. #CharlieHebdo",0,JuliaHB1,charliehebdo,not_rumour,"The right to mock amp criticise religion is a key tenet of a free and democratic society, whether it be Islam or Christianity. CharlieHebdo",24
After today we will officially be done shooting for the #SurrenderMusicVideo !! It's looking AMAZING so far btw! #cantwait,0,juliancamarena,ottawashooting,not_rumour,After today we will officially be done shooting for the SurrenderMusicVideo !! It's looking AMAZING so far btw! cantwait,19
When I was in #Iraq we had a couple of demonstrations in front of our base. We took a less menacing posture there than cops in #Ferguson now,0,Joe_Schmucc,ferguson,not_rumour,When I was in Iraq we had a couple of demonstrations in front of our base. We took a less menacing posture there than cops in Ferguson now,28
#BREAKING Armed man takes hostage in kosher grocery in Paris: source,1,AFP,charliehebdo,rumour,BREAKING Armed man takes hostage in kosher grocery in Paris source,11
"The revolution may not be televised, but it's being broadcast LIVE on social media...And we're watching. #Ferguson #MikeBrown",0,traciethoms,ferguson,not_rumour,"The revolution may not be televised, but it's being broadcast LIVE on social media...And we're watching. Ferguson MikeBrown",18
"#UPDATE: Car chase, hostage drama as Paris massacre suspects cornered http://t.co/G958ogOrXZ",1,AFP,charliehebdo,rumour,"UPDATE Car chase, hostage drama as Paris massacre suspects cornered",10
I'll say it again: One trained patron in Sydney chocolate shop with a concealed weapon may have prevented this. But that's illegal there.,0,Talkmaster,sydneysiege,not_rumour,I'll say it again One trained patron in Sydney chocolate shop with a concealed weapon may have prevented this. But that's illegal there.,23
"Seeing condemnations from Muslim figures, worldwide. Tmrw, there will be articles on 'why don't they condemn terrorism?' Sigh. #CharlieHebdo",0,hahellyer,charliehebdo,not_rumour,"Seeing condemnations from Muslim figures, worldwide. Tmrw, there will be articles on 'why don't they condemn terrorism?' Sigh. CharlieHebdo",19
Stay with us for LIVE coverage on the active shooting at Canadian parliament: http://t.co/vglAGcuBQZ http://t.co/cI7IXtJc82,1,ReutersLive,ottawashooting,rumour,Stay with us for LIVE coverage on the active shooting at Canadian parliament,13
Palestinians in #Gaza/West Bank have been showing support for #Ferguson.  http://t.co/yJSwwUtWJG,0,AnonOpsLegion,ferguson,not_rumour,Palestinians in Gaza West Bank have been showing support for Ferguson.,11
French police set up checkpoints 12 miles from a gas station where #CharlieHebdo suspects were reported seen http://t.co/ZBKD5DObyk,0,cnnbrk,charliehebdo,not_rumour,French police set up checkpoints 12 miles from a gas station where CharlieHebdo suspects were reported seen,17
"This is a man with a gun.
Not a religion.
This is a man with a gun.
Not a people.
He is no more powerful than we let him be.
#sydneysiege",0,ramblesofpower,sydneysiege,not_rumour,This is a man with a gun. Not a religion. This is a man with a gun. Not a people. He is no more powerful than we let him be. sydneysiege,31
"A satire on Mohammed can get you killed. A satire on Hindu God can get You 300 Crs!
 And still Hindus should learn tolerance?
#CharlieHebdo",0,rishibagree,charliehebdo,not_rumour,A satire on Mohammed can get you killed. A satire on Hindu God can get You 300 Crs! And still Hindus should learn tolerance? CharlieHebdo,25
"Ottawa, be safe, be smart.. The Hill is under attack 🙏",0,reBELLYus,ottawashooting,not_rumour,"Ottawa, be safe, be smart.. The Hill is under attack",10
"At least 2 shot, 1 fatally, in #Houston hospital shooting, reports say http://t.co/hhGw0Isby3",0,FoxNews,ottawashooting,not_rumour,"At least 2 shot, 1 fatally, in Houston hospital shooting, reports say",12
More than 100 volunteers out cleaning up #MikeBrown #Ferguson http://t.co/CKjahbQTeK,0,LaurieSkrivan,ferguson,not_rumour,More than 100 volunteers out cleaning up MikeBrown Ferguson,9
#BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault,1,AFP,charliehebdo,rumour,BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault,11
Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP http://t.co/dbIE1GD3Cw,1,AFPphoto,charliehebdo,rumour,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson AFP,12
"Uber backtracks, offers free rides after prices were gouged for people fleeing from Sydney hostage drama: http://t.co/cSIT4JaCjk",1,AP,sydneysiege,rumour,"Uber backtracks, offers free rides after prices were gouged for people fleeing from Sydney hostage drama",16
Police outside the Lindt cafe in Martin Place. Photo by Fairfax photographer Daniel Munoz. #SydneySiege http://t.co/2bmB5jRqjI,0,smh,sydneysiege,not_rumour,Police outside the Lindt cafe in Martin Place. Photo by Fairfax photographer Daniel Munoz. SydneySiege,15
The soldier shot dead in Wednesday's Ottawa attacks has been named as Cpl. Nathan Cirillo of #HamOnt #ottawashooting http://t.co/MxLMptnlWw,1,Canoe,ottawashooting,rumour,The soldier shot dead in Wednesday's Ottawa attacks has been named as Cpl. Nathan Cirillo of HamOnt ottawashooting,18
FBI working with Canadian authorities to determine if Ottawa shooting was an act of terrorism http://t.co/oDy7eSbgFn,1,washingtonpost,ottawashooting,rumour,FBI working with Canadian authorities to determine if Ottawa shooting was an act of terrorism,15
A look at the irreverent covers of #CharlieHebdo: http://t.co/qf1IrCuONy http://t.co/WEDybNqLub,0,WSJ,charliehebdo,not_rumour,A look at the irreverent covers of CharlieHebdo,8
"LIVE: Sydney cafe siege, hostages held in CBD, reporter @MarkDiStef at scene
http://t.co/NMbuLCimKV http://t.co/rNgNs107Xm",1,BuzzFeedOz,sydneysiege,rumour,"LIVE Sydney cafe siege, hostages held in CBD, reporter at scene",11
Appalled to hear news of apparent terrorist attack in Paris. My thoughts are with the family and friends of those killed.,0,PHammondMP,charliehebdo,not_rumour,Appalled to hear news of apparent terrorist attack in Paris. My thoughts are with the family and friends of those killed.,21
"2 hostages in Sydney café confirm to @channeltennews gunman's demands 
1) He wants ISIS flag delivered
2) He wants to speak to Prime Minster",1,CBSNLive,sydneysiege,rumour,2 hostages in Sydney caf confirm to gunman's demands 1 He wants ISIS flag delivered 2 He wants to speak to Prime Minster,23
"Charlie Hebdo's last cartoon on Twitter: Abu Bakr al-Baghdadi saying ""and especially, health!"" (New Year's greeting) http://t.co/UMEWDeR6z4",0,DavidKenner,charliehebdo,not_rumour,"Charlie Hebdo's last cartoon on Twitter Abu Bakr al-Baghdadi saying ""and especially, health!"" New Year's greeting",16
UPDATE: An ISIS flag is being displayed in the window of a café under siege in Sydney’s Martin Place. #9News,1,9NewsSyd,sydneysiege,rumour,UPDATE An ISIS flag is being displayed in the window of a caf under siege in Sydneys Martin Place. 9News,20
"Surviving Charlie Hebdo staff say they'll publish next week, with 1m print run http://t.co/I5j0QKEZHX",0,arusbridger,charliehebdo,not_rumour,"Surviving Charlie Hebdo staff say they'll publish next week, with 1m print run",13
Worth pointing most victims of jihadist violence are people of the Islamic faith http://t.co/408eV4PsJM #sydneysiege http://t.co/Hj13MKH80Y,0,rConflictNews,sydneysiege,not_rumour,Worth pointing most victims of jihadist violence are people of the Islamic faith sydneysiege,14
BREAKING: Heavily armed police storm Sydney cafe where gunman has been holding hostages.,1,AP,sydneysiege,rumour,BREAKING Heavily armed police storm Sydney cafe where gunman has been holding hostages.,13
Parisians gather under rain by Notre Dame to mourn #CharlieHebdo killings #Jesuischarlie http://t.co/618DSKj5bV,0,RuthBenderParis,charliehebdo,not_rumour,Parisians gather under rain by Notre Dame to mourn CharlieHebdo killings Jesuischarlie,12
Sydney trains Train driver here. Never be afraid to let me know if you're having problems. #illridewithyou,0,zombie_brame,sydneysiege,not_rumour,Sydney trains Train driver here. Never be afraid to let me know if you're having problems. illridewithyou,17
Ottawa police say this area of downtown/Hill (See MAP) still under security-perimeter lockdown as of 5 pm ET http://t.co/UbqxUlRqnI,0,stevenchase,ottawashooting,not_rumour,Ottawa police say this area of downtown Hill See MAP still under security-perimeter lockdown as of 5 pm ET,19
I'll be on @CNN in a few minutes discussing #Ferguson and #JusticeForMikeBrown.,0,AntonioFrench,ferguson,not_rumour,I'll be on in a few minutes discussing Ferguson and JusticeForMikeBrown.,11
"This is how the world's cartoonists responded to the #CharlieHebdo attack: http://t.co/O6rajLv4DX

#JeSuisCharlie http://t.co/VcLJyMsCJH",0,Quandly,charliehebdo,not_rumour,This is how the world's cartoonists responded to the CharlieHebdo attack JeSuisCharlie,12
No more hand-wringing and fence-sitting. To support #CharlieHebdo and #FreedomOfSpeech we must publish their images. http://t.co/N2M2bzT6ao,0,JonnnyBest,charliehebdo,not_rumour,No more hand-wringing and fence-sitting. To support CharlieHebdo and FreedomOfSpeech we must publish their images.,15
Cartoonist's continue to poke at Tyranny. Quite brilliantly too. #CharlieHebdo #JeSuisCharlie http://t.co/NgoiBb5grw,0,mowbrayjackson,charliehebdo,not_rumour,Cartoonist's continue to poke at Tyranny. Quite brilliantly too. CharlieHebdo JeSuisCharlie,11
Swiss Museum Deciding on Gurlitt Art Trove: Swiss museum to announce decision on future of collector Gurlitt's... http://t.co/hM4I0qiiZx,0,ShambhaviRouth,gurlitt,not_rumour,Swiss Museum Deciding on Gurlitt Art Trove Swiss museum to announce decision on future of collector Gurlitt's...,17
France’s La chaine méteo weather site says weather “calm” in area of #4U9525 crash http://t.co/xZViemijJd http://t.co/BbvToAEEoD,0,thatjohn,germanwings-crash,not_rumour,Frances La chaine mteo weather site says weather calm in area of 4U9525 crash,14
Wait wasn't Michael Brown stopped because of a routine patrol? Police can't even keep their stories straight. #Ferguson @OpFerguson,1,Bretagne,ferguson,rumour,Wait wasn't Michael Brown stopped because of a routine patrol? Police can't even keep their stories straight. Ferguson,18
Look at the best of Charlie Hebdo's covers right here http://t.co/7SHjMeJ0iD http://t.co/H3nWH6q0Cy,0,justinjm1,charliehebdo,not_rumour,Look at the best of Charlie Hebdo's covers right here,10
42) Is the #Ferguson investigation trying to get all of the facts to find the truth or trying to cover their behinds?,1,edeweysmith,ferguson,rumour,42 Is the Ferguson investigation trying to get all of the facts to find the truth or trying to cover their behinds?,22
Live Nation wants to apologize for any inconvenience experienced by Prince and his fans. Read more here: https://t.co/EwTuUh0Khb,1,LiveNationON,prince-toronto,rumour,Live Nation wants to apologize for any inconvenience experienced by Prince and his fans. Read more here,17
We r being told it's still not safe outside downtown. Shooter on the loose. University of Ottawa shut down.,1,jenditchburn,ottawashooting,rumour,We r being told it's still not safe outside downtown. Shooter on the loose. University of Ottawa shut down.,19
"Strange flag in #Sydney, not the one affiliated with #ISIS. http://t.co/36m6A3AKSb",1,zaidbenjamin,sydneysiege,rumour,"Strange flag in Sydney, not the one affiliated with ISIS.",10
"The silence you hear is 2,000,000,000 Muslims not condemning this terror attack.

#CharlieHebdo",0,Bidenshairplugs,charliehebdo,not_rumour,"The silence you hear is 2,000,000,000 Muslims not condemning this terror attack. CharlieHebdo",13
"""We don't know motivation of #sydneysiege perpetrators yet"" - Australian leader Tony Abbott http://t.co/z9JrtJ2IN3",0,BBCBreaking,sydneysiege,not_rumour,"""We don't know motivation of sydneysiege perpetrators yet"" - Australian leader Tony Abbott",13
Global News camera man reporting shots fired by Chateau Laurier hotel #ottawa,1,l_stone,ottawashooting,rumour,Global News camera man reporting shots fired by Chateau Laurier hotel ottawa,12
"If we shot everyone in the street for stealing, imagine the carnage on Wall St. #mikebrown #ferguson",1,originalgriz,ferguson,rumour,"If we shot everyone in the street for stealing, imagine the carnage on Wall St. mikebrown ferguson",17
"Ottawa hospital says it's treating three patients, two in stable condition, after shooting incident. http://t.co/1cKIHwuCzl",1,Reuters,ottawashooting,rumour,"Ottawa hospital says it's treating three patients, two in stable condition, after shooting incident.",14
Toronto is hoping for a surprise show by Prince and @3RDEYEGIRL tonight. http://t.co/8Nwq3UgIzt,1,LocalCurrent,prince-toronto,rumour,Toronto is hoping for a surprise show by Prince and tonight.,11
Why was #Ferguson PD still looking for the suspect 7 hours after Michael Brown had been killed? http://t.co/xmMMBBN5nT,1,newsneighbor,ferguson,rumour,Why was Ferguson PD still looking for the suspect 7 hours after Michael Brown had been killed?,17
"Hard to believe this guy assaulted a cop. 😂😂😂 

#Ferguson http://t.co/J86VLXnZF6",1,Bidenshairplugs,ferguson,rumour,Hard to believe this guy assaulted a cop. Ferguson,9
"Paris Terrorist was Radicalized by Bush’s Iraq War, Abu Ghraib Torture http://t.co/0Gz5nKVpQP http://t.co/AwgpcRWca7",0,jricole,charliehebdo,not_rumour,"Paris Terrorist was Radicalized by Bushs Iraq War, Abu Ghraib Torture",11
Watch live: PM Stephen Harper expected to speak to the nation imminently on #OttawaShooting http://t.co/ypsERaEeOy @CBCNews #cdnpoli,1,CBCAlerts,ottawashooting,rumour,Watch live PM Stephen Harper expected to speak to the nation imminently on OttawaShooting cdnpoli,15
TWO TORONTO SHOWS TONIGHT? Looks like @drfunkenberry is hinting at TWO @masseyhall Prince shows tonight.... stay tuned!,1,PrinceMuseum,prince-toronto,rumour,TWO TORONTO SHOWS TONIGHT? Looks like is hinting at TWO Prince shows tonight.... stay tuned!,15
"VIDEO: Police storm cafe in Sydney. #SydneySiege
https://t.co/doIVONO5wZ",0,FoxNews,sydneysiege,not_rumour,VIDEO Police storm cafe in Sydney. SydneySiege,7
Putin reappears on TV amid claims he is unwell and under threat of coup http://t.co/YZln23EUx1 http://t.co/ZsAnBa5gz3,1,MailOnline,putinmissing,rumour,Putin reappears on TV amid claims he is unwell and under threat of coup,14
"As a Muslim, killing 12 innocent people in the name of Islam is much, much more offensive to than any cartoon can ever be #CharlieHebdo",0,Sumi_hasan,charliehebdo,not_rumour,"As a Muslim, killing 12 innocent people in the name of Islam is much, much more offensive to than any cartoon can ever be CharlieHebdo",25
#BREAKING Three hostages run out of Sydney siege cafe: report,1,AFP,sydneysiege,rumour,BREAKING Three hostages run out of Sydney siege cafe report,10
Ten dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/JXujfbiZGu,1,guardian,charliehebdo,rumour,Ten dead in shooting at Paris offices of satirical magazine Charlie Hebdo live updates,14
"An Airbus A320 plane operated by Germanwings crashed in France near Digne les Bains, French Prime Minister says. http://t.co/iWeLBpmiHS",0,cnnbrk,germanwings-crash,not_rumour,"An Airbus A320 plane operated by Germanwings crashed in France near Digne les Bains, French Prime Minister says.",18
Michael Brown was supposed to start classes at Vatterott College on Monday. Instead gunned down in street by #Ferguson police.,0,sarahkendzior,ferguson,not_rumour,Michael Brown was supposed to start classes at Vatterott College on Monday. Instead gunned down in street by Ferguson police.,20
Update - five more hostages have escaped from the Lindt cafe in Sydney city centre,1,SkyNewsBreak,sydneysiege,rumour,Update - five more hostages have escaped from the Lindt cafe in Sydney city centre,15
"#NSW police have asked us, and others, not to broadcast demands from the #lindtcafe gunman. We will comply. I will have more to say at 7.30",0,hughriminton,sydneysiege,not_rumour,"NSW police have asked us, and others, not to broadcast demands from the lindtcafe gunman. We will comply. I will have more to say at 7.30",26
Powerful series of images of one of the hostages escaping #sydneysiege http://t.co/8JoOsCMZKA,1,bevanshields85,sydneysiege,rumour,Powerful series of images of one of the hostages escaping sydneysiege,11
"#MaryamrajaviI offer my condolences to families of the victims, French Government and people in this tragic attack #CharlieHebdo #Paris",0,Maryam_Rajavi,charliehebdo,not_rumour,"MaryamrajaviI offer my condolences to families of the victims, French Government and people in this tragic attack CharlieHebdo Paris",19
"BREAKING: #CharlieHebdo suspects “almost certainly behind hostage taking,"" say officials: http://t.co/qB4b5cKvPg http://t.co/iGJNu386dQ",1,cnni,charliehebdo,rumour,"BREAKING CharlieHebdo suspects almost certainly behind hostage taking,"" say officials",10
"#breaking Airbus A320 crashes in southern France with 148 people on board 
#Germanwings http://t.co/suRCtXRGsU",1,euronews,germanwings-crash,rumour,breaking Airbus A320 crashes in southern France with 148 people on board Germanwings,13
"When an ideology resorts to murdering satirists, it is publically admitting how weak, insecure &amp; ridiculous it is. #CharlieHebdo",0,AbiePB,charliehebdo,not_rumour,"When an ideology resorts to murdering satirists, it is publically admitting how weak, insecure amp ridiculous it is. CharlieHebdo",19
to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson,1,thelittleidiot,ferguson,rumour,to be clear an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. Ferguson,23
Event promoter says no surprise Prince show at Massey Hall Tuesday http://t.co/BArev1GALQ,1,globalnewsto,prince-toronto,rumour,Event promoter says no surprise Prince show at Massey Hall Tuesday,11
.@mrjamesob gave a masterclass in dealing with people who demand an apology from Muslims for #CharlieHebdo attack http://t.co/4y9oBXtwvf,0,LBC,charliehebdo,not_rumour,. gave a masterclass in dealing with people who demand an apology from Muslims for CharlieHebdo attack,17
"I'm speechless, what a cruel attack on pressfreedom! All newspapers should publish #CharlieHebdo cartoons tomorrow",0,BSchmeitzner,charliehebdo,not_rumour,"I'm speechless, what a cruel attack on pressfreedom! All newspapers should publish CharlieHebdo cartoons tomorrow",15
BREAKING UPDATE: Canadian soldier injured at Parliament Hill shooting dies http://t.co/Zp9AKplH9p  #Ottawa,1,RT_com,ottawashooting,rumour,BREAKING UPDATE Canadian soldier injured at Parliament Hill shooting dies Ottawa,11
UPDATE: The Australian Grand Mufti has strongly condemned the actions of the lone gunman in #SydneySiege. #9News http://t.co/9lSZ6cTqOV,0,9NewsSyd,sydneysiege,not_rumour,UPDATE The Australian Grand Mufti has strongly condemned the actions of the lone gunman in SydneySiege. 9News,17
The State Department is concerned about a coup against Vladimir Putin. We will continue to monitor the situation closely.,0,HenryAKissinger,putinmissing,not_rumour,The State Department is concerned about a coup against Vladimir Putin. We will continue to monitor the situation closely.,19
Rumours of Prince coming to #Toronto replaced by rumours of many wet people waiting in a line-up for nothing. At least thats what i heard.,1,StandUpAli,prince-toronto,rumour,Rumours of Prince coming to Toronto replaced by rumours of many wet people waiting in a line-up for nothing. At least thats what i heard.,25
BREAKING: Astonishing video of the Paris terror attack as it was happening &gt; http://t.co/sglPyWCWhL (via @BBCDanielS ) #CharlieHebdo,0,piersmorgan,charliehebdo,not_rumour,BREAKING Astonishing video of the Paris terror attack as it was happening gt via CharlieHebdo,15
"Stephen Hawking's boycott hits Israel where it hurts;
rejection comes from a famous scientist now
#Ferguson  #Gaza http://t.co/QrWnHpE2cI",0,DrBasselAbuward,ferguson,not_rumour,Stephen Hawking's boycott hits Israel where it hurts rejection comes from a famous scientist now Ferguson Gaza,17
"Lineup forms outside Massey Hall amid rumours of surprise Prince show
http://t.co/J3f8kJpnqF http://t.co/LDAp5zTixz",1,CP24,prince-toronto,rumour,Lineup forms outside Massey Hall amid rumours of surprise Prince show,11
#4U9525 UPDATE: 150 people were on board: 142 passengers and 8 crew members http://t.co/ccQWJzwpYZ,1,RT_com,germanwings-crash,rumour,4U9525 UPDATE 150 people were on board 142 passengers and 8 crew members,13
Are you in #Sydney? Have you witnessed the #MartinPlaceSiege? Tweet us NOW at @BBC_HaveYourSay #sydneysiege http://t.co/NBveZGlDni,0,BBCNewsAus,sydneysiege,not_rumour,Are you in Sydney? Have you witnessed the MartinPlaceSiege? Tweet us NOW at sydneysiege,14
MORE: Police official: Hostage-taker at Paris market appears linked to newspaper attack suspects: http://t.co/RHLq7ZcHkE,1,AP,charliehebdo,rumour,MORE Police official Hostage-taker at Paris market appears linked to newspaper attack suspects,13
It looks like a secret Prince show is happening at Massey Hall tonight. http://t.co/IbovDWvjHK http://t.co/1ObuNIhRdC,1,blogTO,prince-toronto,rumour,It looks like a secret Prince show is happening at Massey Hall tonight.,13
"Such a moving photo from @mariotestino, it actually brought a tear to my eye. #JeSuisCharlie http://t.co/s8Zv6gtK96",0,TanyaBurr,charliehebdo,not_rumour,"Such a moving photo from , it actually brought a tear to my eye. JeSuisCharlie",15
#BREAKING Killed Charlie Hebdo suspects came out firing on security forces: source,1,AFP,charliehebdo,rumour,BREAKING Killed Charlie Hebdo suspects came out firing on security forces source,12
"This is Melbourne right now! 
#JeSuisCharlie
#CharlieHebdo 
http://t.co/6Vyt2viHo2 http://t.co/EYcFr2BfSd",0,HuffPostUKPics,charliehebdo,not_rumour,This is Melbourne right now! JeSuisCharlie CharlieHebdo,7
"#whyileft 

#Snowden was thinking about leaving and they have pizza. @DiGiornoPizza

#WhereIsPutin 
#Putin 
#FridayThe13th 
#putindead",0,eslamiar,putinmissing,not_rumour,whyileft Snowden was thinking about leaving and they have pizza. WhereIsPutin Putin FridayThe13th putindead,14
UPDATE #Germanwings CRASH Here is the 3D flight path from FlightAware http://t.co/wFg8KTSve2 http://t.co/D4eu3XlDy2,0,airlivenet,germanwings-crash,not_rumour,UPDATE Germanwings CRASH Here is the 3D flight path from FlightAware,11
#WATCH: An aviation expert says the #4U9525 distress call was circulated on Twitter within three minutes. http://t.co/ywO1t8O4XI,1,SkyNewsAust,germanwings-crash,rumour,WATCH An aviation expert says the 4U9525 distress call was circulated on Twitter within three minutes.,16
"As a monarchist, I'm excited to learn that the Prince will be in #Toronto tonight. Perhaps he'll autograph my cricket bat! #TOpoli",1,TOMayorTroy,prince-toronto,rumour,"As a monarchist, I'm excited to learn that the Prince will be in Toronto tonight. Perhaps he'll autograph my cricket bat! TOpoli",22
Images from the scene of the deadly shooting in Ottawa. http://t.co/AmAUPlccLT http://t.co/7sJ39Flwv0,0,Reuters,ottawashooting,not_rumour,Images from the scene of the deadly shooting in Ottawa.,10
